artist_name,track_artists,album_name,release_date,release_year,track_id,track_number,track_name,duration_ms,explicit,parceria,external_url
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,28xs3GHeeSk6BJZYrUGiqA,1,Carta Branca,236240,False,False,https://open.spotify.com/track/28xs3GHeeSk6BJZYrUGiqA
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,3NdEVcg8ahcLNbf0Cess6b,2,Pot-Pourri: Pão de Mel / Locutor,211911,False,False,https://open.spotify.com/track/3NdEVcg8ahcLNbf0Cess6b
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,0Unwu4E9Nh9Ffo30hAgB07,3,Tô por Aí,254189,False,False,https://open.spotify.com/track/0Unwu4E9Nh9Ffo30hAgB07
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,7hhQC49nxKtnatzNR1mwTx,4,Minha Estrela Perdida,204129,False,False,https://open.spotify.com/track/7hhQC49nxKtnatzNR1mwTx
Gusttavo Lima,"['Gusttavo Lima', 'Leonardo']",Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,73fcixMoNILeAREOYoS9t8,5,Rumo À Goiânia,216354,False,True,https://open.spotify.com/track/73fcixMoNILeAREOYoS9t8
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,2ggHAG2fGYCslrsW0L7kAz,6,Fui Fiel,200158,False,False,https://open.spotify.com/track/2ggHAG2fGYCslrsW0L7kAz
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,7lSohsq7KeIWtIygXPFM8r,7,Ela É Demais,212122,False,False,https://open.spotify.com/track/7lSohsq7KeIWtIygXPFM8r
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,3qAVSYmHU1ZtsZw352Ftd1,8,A Cor da Esperança,223299,False,False,https://open.spotify.com/track/3qAVSYmHU1ZtsZw352Ftd1
Gusttavo Lima,"['Gusttavo Lima', 'Jorge & Mateus']",Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,0GJDGl4ylBKZ6GHXthjlVl,9,Olha Amor,215164,False,True,https://open.spotify.com/track/0GJDGl4ylBKZ6GHXthjlVl
Gusttavo Lima,"['Gusttavo Lima', 'Jorge & Mateus']",Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,69NfeZsDdkiZatgrlFZ8eh,10,Tá Faltando Eu,188481,False,True,https://open.spotify.com/track/69NfeZsDdkiZatgrlFZ8eh
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,5xqIgcyKUoBdSwqFcHVpD3,11,Jejum de Amor,167156,False,False,https://open.spotify.com/track/5xqIgcyKUoBdSwqFcHVpD3
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,1jsPng7f0saRAxQT8yDiHZ,12,10 Anos,228202,False,False,https://open.spotify.com/track/1jsPng7f0saRAxQT8yDiHZ
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,3L39djAg7w0wyFReP5ON2X,13,Esse Copo Aqui,178888,False,False,https://open.spotify.com/track/3L39djAg7w0wyFReP5ON2X
Gusttavo Lima,"['Gusttavo Lima', 'Zezé Di Camargo & Luciano']",Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,6Gjg8Wc9BjmuHcXRrQv1GK,14,Saudade,205147,False,True,https://open.spotify.com/track/6Gjg8Wc9BjmuHcXRrQv1GK
Gusttavo Lima,"['Gusttavo Lima', 'Zezé Di Camargo & Luciano']",Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,0wWQAzhH0WrrimLpNF1HZW,15,Do Outro Lado da Moeda,243484,False,True,https://open.spotify.com/track/0wWQAzhH0WrrimLpNF1HZW
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,6ueNj5uTTJe0QKWGf5pWPm,16,Pot-Pourri: Eu Quero Esse Amor / Quando o Amor É Pra Valer,248540,False,False,https://open.spotify.com/track/6ueNj5uTTJe0QKWGf5pWPm
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,1CWNEblY3GC6XqdH3hoVw1,17,Pot-Pourri: Página de Amigos / Tentei Te Esquecer,272457,False,False,https://open.spotify.com/track/1CWNEblY3GC6XqdH3hoVw1
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,1cBKOr6HjsmO5TZuO9xaAZ,18,Borbulhas de Amor (Tenho um Coração),217657,False,False,https://open.spotify.com/track/1cBKOr6HjsmO5TZuO9xaAZ
Gusttavo Lima,"['Gusttavo Lima', 'Bruno & Marrone']",Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,29Jt2nH7yhlyYDE5gpZBfh,19,Nem Dormindo Consigo Te Esquecer,258712,False,True,https://open.spotify.com/track/29Jt2nH7yhlyYDE5gpZBfh
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,5CsTUMFJ4VtjJg0Fndql8p,20,Seu Veneno,229405,False,False,https://open.spotify.com/track/5CsTUMFJ4VtjJg0Fndql8p
Gusttavo Lima,"['Gusttavo Lima', 'Alcino Landim']",Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,5cN393ll8CE5bM31LznToL,21,Pot-Pourri: Morena Bonita / Cama Fria / Doce Amada,370188,False,True,https://open.spotify.com/track/5cN393ll8CE5bM31LznToL
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,5CVJ9CvTt87EyKoDZFdOEM,22,Você Não Sabe Amar,221456,False,False,https://open.spotify.com/track/5CVJ9CvTt87EyKoDZFdOEM
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,44TkPUlusyYnZlcaLKbiuq,23,Pot-Pourri: Leva Minha Timidez / É Amor Demais,216728,False,False,https://open.spotify.com/track/44TkPUlusyYnZlcaLKbiuq
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,1VSnt6dZJqr7iYkYyoxKcH,24,Tentação Cruel,192279,False,False,https://open.spotify.com/track/1VSnt6dZJqr7iYkYyoxKcH
Gusttavo Lima,['Gusttavo Lima'],Buteco do Gusttavo Lima (Deluxe),2015-07-17,2015.0,3CX2K111xSePFR7WZ77VZO,25,Buteco do Gusttavo,188815,False,False,https://open.spotify.com/track/3CX2K111xSePFR7WZ77VZO
Gusttavo Lima,['Gusttavo Lima'],Do Outro Lado da Moeda,2014-02-24,2014.0,3pJzsV2imQBZalnDvekK4n,1,É Ela que Eu Amo,218106,False,False,https://open.spotify.com/track/3pJzsV2imQBZalnDvekK4n
Gusttavo Lima,"['Gusttavo Lima', 'Filipe Duran']",Do Outro Lado da Moeda,2014-02-24,2014.0,3dTzv0mJ8fxveyVP5tPhHW,2,Céu de Carbono (feat. Filipe Duran),216106,False,True,https://open.spotify.com/track/3dTzv0mJ8fxveyVP5tPhHW
Gusttavo Lima,['Gusttavo Lima'],Do Outro Lado da Moeda,2014-02-24,2014.0,4LRFv6zVYhaL9Bcn5PrYDO,3,Fui Fiel,183040,False,False,https://open.spotify.com/track/4LRFv6zVYhaL9Bcn5PrYDO
Gusttavo Lima,"['Gusttavo Lima', 'Zezé Di Camargo & Luciano']",Do Outro Lado da Moeda,2014-02-24,2014.0,4CXQQEowrsc0Tvr3q6aX9w,4,Do Outro Lado da Moeda (feat. Zezé Di Camargo & Luciano),242186,False,True,https://open.spotify.com/track/4CXQQEowrsc0Tvr3q6aX9w
Gusttavo Lima,['Gusttavo Lima'],Do Outro Lado da Moeda,2014-02-24,2014.0,0KN0iH3lXGJ0eH1YGnKVik,5,Tô Solto na Night,180160,False,False,https://open.spotify.com/track/0KN0iH3lXGJ0eH1YGnKVik
Gusttavo Lima,['Gusttavo Lima'],Do Outro Lado da Moeda,2014-02-24,2014.0,1D9TS3OVY43TaAuLFf8bTX,6,Com Você,180920,False,False,https://open.spotify.com/track/1D9TS3OVY43TaAuLFf8bTX
Gusttavo Lima,['Gusttavo Lima'],Do Outro Lado da Moeda,2014-02-24,2014.0,2e2H9lhuzZ8vUZb9XyugKu,7,Ponto G,181146,False,False,https://open.spotify.com/track/2e2H9lhuzZ8vUZb9XyugKu
Gusttavo Lima,['Gusttavo Lima'],Do Outro Lado da Moeda,2014-02-24,2014.0,7iol5QCRXuTpxiVTimJwuX,8,A Cor da Esperança,218360,False,False,https://open.spotify.com/track/7iol5QCRXuTpxiVTimJwuX
Gusttavo Lima,['Gusttavo Lima'],Do Outro Lado da Moeda,2014-02-24,2014.0,5kBLposGpLI4cTQUALBlx6,9,Intenso,226293,False,False,https://open.spotify.com/track/5kBLposGpLI4cTQUALBlx6
Gusttavo Lima,['Gusttavo Lima'],Do Outro Lado da Moeda,2014-02-24,2014.0,4qxGVkg4ADMjOAvc3DakXL,10,Diz pra Mim (Just Give Me a Reason),242426,False,False,https://open.spotify.com/track/4qxGVkg4ADMjOAvc3DakXL
Gusttavo Lima,['Gusttavo Lima'],Do Outro Lado da Moeda,2014-02-24,2014.0,3FhiTLwRqUUvWopBISTyGZ,11,10 Anos,223133,False,False,https://open.spotify.com/track/3FhiTLwRqUUvWopBISTyGZ
Gusttavo Lima,['Gusttavo Lima'],Do Outro Lado da Moeda,2014-02-24,2014.0,1axNt8V4XTgPEhMh7CQQQo,12,Jejum de Amor,161013,False,False,https://open.spotify.com/track/1axNt8V4XTgPEhMh7CQQQo
Gusttavo Lima,['Gusttavo Lima'],Do Outro Lado da Moeda,2014-02-24,2014.0,5mJW5DpZCTB9QPAN7NRG2V,13,Só Tem Eu,213466,False,False,https://open.spotify.com/track/5mJW5DpZCTB9QPAN7NRG2V
Gusttavo Lima,['Gusttavo Lima'],Do Outro Lado da Moeda,2014-02-24,2014.0,6mKbp59GiiflqS5tb9QQVE,14,Garrafa Pet,176493,False,False,https://open.spotify.com/track/6mKbp59GiiflqS5tb9QQVE
Gusttavo Lima,['Gusttavo Lima'],Do Outro Lado da Moeda,2014-02-24,2014.0,11Sx9zpk31XVTYvNuIE7LS,15,Hoje Tem (Gusttavo Lima Bebê),176800,False,False,https://open.spotify.com/track/11Sx9zpk31XVTYvNuIE7LS
Gusttavo Lima,"['Gusttavo Lima', 'George Henrique & Rodrigo']",Sozinha (Ao Vivo),2023-12-14,2023.0,2UbvHgr7BGkH1RzpVaPf3T,1,Sozinha - Ao Vivo,182154,False,True,https://open.spotify.com/track/2UbvHgr7BGkH1RzpVaPf3T
Gusttavo Lima,"['Gusttavo Lima', 'Hugo & Guilherme']",Torce o Olho (Ao Vivo),2023-11-16,2023.0,6PXyRQ9Q0eNlLGsI6GxiYX,1,Torce o Olho - Ao Vivo,167551,False,True,https://open.spotify.com/track/6PXyRQ9Q0eNlLGsI6GxiYX
Gusttavo Lima,"['Bruno & Denner', 'Gusttavo Lima']",Estado Civil (Ao Vivo),2023-11-09,2023.0,3AR7fw4dsEvPcxL3F4K1Q7,1,Estado Civil - Ao Vivo,146593,False,True,https://open.spotify.com/track/3AR7fw4dsEvPcxL3F4K1Q7
Gusttavo Lima,"['Gusttavo Lima', 'Ana Castela']",Canudinho (Ao Vivo),2023-08-30,2023.0,6AENBD8I0mDGglFqrRZGu7,1,Canudinho - Ao Vivo,124511,False,True,https://open.spotify.com/track/6AENBD8I0mDGglFqrRZGu7
Gusttavo Lima,"['Gusttavo Lima', 'Maiara & Maraisa']",Oficializar (Ao Vivo),2023-07-10,2023.0,5eID9KNVJV2fDSPQGzQHQg,1,Oficializar - Ao Vivo,167514,False,True,https://open.spotify.com/track/5eID9KNVJV2fDSPQGzQHQg
Gusttavo Lima,"['Gusttavo Lima', 'Matheus & Kauan']",Mala dos Porta-Mala (Ao Vivo),2023-07-08,2023.0,7GScY8oE12cqTiNBzVQpUB,1,Mala dos Porta-Mala - Ao Vivo,153237,False,True,https://open.spotify.com/track/7GScY8oE12cqTiNBzVQpUB
Gusttavo Lima,['Gusttavo Lima'],Solteiro Frustrado (Ao Vivo),2023-06-17,2023.0,4QqkNyWHUACzoT6isznHWS,1,Solteiro Frustrado - Ao Vivo,180293,False,False,https://open.spotify.com/track/4QqkNyWHUACzoT6isznHWS
Gusttavo Lima,['Gusttavo Lima'],To Fazendo Falta / A Dor Desse Amor (Ao Vivo),2023-06-14,2023.0,3sgaZVByfczBLZEaFivLgb,1,To Fazendo Falta / A Dor Desse Amor - Ao Vivo,221018,False,False,https://open.spotify.com/track/3sgaZVByfczBLZEaFivLgb
Gusttavo Lima,['Gusttavo Lima'],Estou Apaixonado / Sem Ar (Ao Vivo),2023-06-13,2023.0,7GUMx2sWMLtL4mvpLv2J9Z,1,Estou Apaixonado / Sem Ar - Ao Vivo,305666,False,False,https://open.spotify.com/track/7GUMx2sWMLtL4mvpLv2J9Z
Gusttavo Lima,['Gusttavo Lima'],Seu Amor Ainda é Tudo (Ao Vivo),2023-06-12,2023.0,4ErN8NGwLvKwqOAH0mmL34,1,Seu Amor Ainda é Tudo - Ao Vivo,230041,False,False,https://open.spotify.com/track/4ErN8NGwLvKwqOAH0mmL34
Gusttavo Lima,['Gusttavo Lima'],Declaração de Amor (Ao Vivo),2023-06-11,2023.0,0rPheSWHExyZlygdYkBqsZ,1,Declaração de Amor - Ao Vivo,260341,False,False,https://open.spotify.com/track/0rPheSWHExyZlygdYkBqsZ
Gusttavo Lima,['Gusttavo Lima'],Cem Mil / Respeita o Nosso Fim (Ao Vivo),2023-06-10,2023.0,2rSnyYcTRx5ZnIxQM5GJSa,1,Cem Mil / Respeita o Nosso Fim - Ao Vivo,247283,False,False,https://open.spotify.com/track/2rSnyYcTRx5ZnIxQM5GJSa
Gusttavo Lima,['Gusttavo Lima'],Sujeito (Ao Vivo),2023-06-09,2023.0,4hA5zu9KSdwQ3Vu1NFFyZH,1,Sujeito - Ao Vivo,224983,False,False,https://open.spotify.com/track/4hA5zu9KSdwQ3Vu1NFFyZH
Gusttavo Lima,['Gusttavo Lima'],Ficha Limpa (Ao Vivo),2023-06-08,2023.0,7ghVRtq1OW5nSnrF6XbO7k,1,Ficha Limpa - Ao Vivo,289650,False,False,https://open.spotify.com/track/7ghVRtq1OW5nSnrF6XbO7k
Gusttavo Lima,['Gusttavo Lima'],Cidade Acordada (Ao Vivo),2023-06-07,2023.0,4yNkvai9eaCa5F28QsMrgW,1,Cidade Acordada - Ao Vivo,269833,False,False,https://open.spotify.com/track/4yNkvai9eaCa5F28QsMrgW
Gusttavo Lima,['Gusttavo Lima'],Borbulhas de Amor (Ao Vivo),2023-06-06,2023.0,3rjR5WgD2KIsHpTEA8ruYY,1,Borbulhas de Amor - Ao Vivo,211625,False,False,https://open.spotify.com/track/3rjR5WgD2KIsHpTEA8ruYY
Gusttavo Lima,['Gusttavo Lima'],Ela é Demais (Ao Vivo),2023-06-05,2023.0,2NeGdbNqO05r4puZ7rMq6i,1,Ela é Demais - Ao Vivo,112141,False,False,https://open.spotify.com/track/2NeGdbNqO05r4puZ7rMq6i
Gusttavo Lima,['Gusttavo Lima'],Inventor dos Amores / Cor de Ouro (Ao Vivo),2023-06-04,2023.0,2aQEcsvbbK18bEYgEKdsqw,1,Inventor dos Amores / Cor de Ouro - Ao Vivo,224341,False,False,https://open.spotify.com/track/2aQEcsvbbK18bEYgEKdsqw
Gusttavo Lima,['Gusttavo Lima'],Dança Comigo (Ao Vivo),2023-06-03,2023.0,5baGlO5sF9wAqmbVLnO93n,1,Dança Comigo - Ao Vivo,198600,False,False,https://open.spotify.com/track/5baGlO5sF9wAqmbVLnO93n
Gusttavo Lima,['Gusttavo Lima'],Temporal de Amor / Não Olhe Assim (Ao Vivo),2023-06-02,2023.0,13GV2bAAvpu9eXpLgzAwfB,1,Temporal de Amor / Não Olhe Assim - Ao Vivo,211916,False,False,https://open.spotify.com/track/13GV2bAAvpu9eXpLgzAwfB
Gusttavo Lima,['Gusttavo Lima'],Fora do Comum (Ao Vivo),2023-06-01,2023.0,39BkJtg9J6gy6IybhX6ClV,1,Fora do Comum - Ao Vivo,170600,False,False,https://open.spotify.com/track/39BkJtg9J6gy6IybhX6ClV
Gusttavo Lima,['Gusttavo Lima'],Desejo Imortal (It Must Have Been Love) [Ao Vivo],2023-04-13,2023.0,1L7hWEc3tVjvmbw48ShktM,1,Desejo Imortal (It Must Have Been Love) - Ao Vivo,184128,False,False,https://open.spotify.com/track/1L7hWEc3tVjvmbw48ShktM
Gusttavo Lima,"['Marcelo Lima', 'Gusttavo Lima', 'Thiago Jhonathan (TJ)']",Arrochinha Suado,2023-04-01,2023.0,7hHxSShHSuwxzDt9EqTz4C,1,Arrochinha Suado,178571,True,True,https://open.spotify.com/track/7hHxSShHSuwxzDt9EqTz4C
Gusttavo Lima,['Gusttavo Lima'],Saudade da Minha Vida (Ao Vivo),2023-01-26,2023.0,51FFbyL0PjkYtjXJQP0JoP,1,Saudade da Minha Vida - Ao Vivo,194850,False,False,https://open.spotify.com/track/51FFbyL0PjkYtjXJQP0JoP
Gusttavo Lima,"['Junior Marques', 'Gusttavo Lima']",Eu Tô Indo Aí (Ao Vivo),2023-01-20,2023.0,6JhXsBwdk6SIniy3cWWryn,1,Eu Tô Indo Aí - Ao Vivo,184934,False,True,https://open.spotify.com/track/6JhXsBwdk6SIniy3cWWryn
Gusttavo Lima,['Gusttavo Lima'],Cara da Derrota (Ao Vivo),2022-11-11,2022.0,6C1Qs9oEMNqUjwVKr6YjWe,1,Cara da Derrota - Ao Vivo,161685,False,False,https://open.spotify.com/track/6C1Qs9oEMNqUjwVKr6YjWe
Gusttavo Lima,"['Bruno & Denner', 'Gusttavo Lima']",Cavalo de Pau,2022-09-09,2022.0,74Le949TrZk4zwDjtWzH23,1,Cavalo de Pau,164029,False,True,https://open.spotify.com/track/74Le949TrZk4zwDjtWzH23
Gusttavo Lima,['Gusttavo Lima'],Fala Mal de Mim (Ao Vivo),2022-07-07,2022.0,6gEOM9IEBzvTdbwNrSkBdC,1,Fala Mal de Mim - Ao Vivo,204937,False,False,https://open.spotify.com/track/6gEOM9IEBzvTdbwNrSkBdC
Gusttavo Lima,['Gusttavo Lima'],Não Pega Ninguém Ainda (Ao Vivo),2022-06-30,2022.0,2LEV3lTRxKqLBfmt5BWkLj,1,Não Pega Ninguém Ainda (Ao Vivo),175466,False,False,https://open.spotify.com/track/2LEV3lTRxKqLBfmt5BWkLj
Gusttavo Lima,['Gusttavo Lima'],Que mal te fiz eu? (Diz-me),2022-06-20,2022.0,4PV1B80LMwBKt8rHN72oZu,1,Que mal te fiz eu? (Diz-me),209569,False,False,https://open.spotify.com/track/4PV1B80LMwBKt8rHN72oZu
Gusttavo Lima,"['Gusttavo Lima', 'Neymar Jr']",Fazer beber,2022-06-12,2022.0,05aGLuP1sCJ3PV8Dj4qDDF,1,Fazer beber,186511,False,True,https://open.spotify.com/track/05aGLuP1sCJ3PV8Dj4qDDF
Gusttavo Lima,['Gusttavo Lima'],Termina Comigo Antes (Ao Vivo),2022-03-31,2022.0,1K8AtBJXcdq5mywMnZuARP,1,Termina Comigo Antes - Ao Vivo,187381,False,False,https://open.spotify.com/track/1K8AtBJXcdq5mywMnZuARP
Gusttavo Lima,"['César Menotti & Fabiano', 'Gusttavo Lima']",Aí Cê Me Quebra,2022-03-25,2022.0,0ttjEq39BmGYeEb1oVtx0m,1,Aí Cê Me Quebra,189184,False,True,https://open.spotify.com/track/0ttjEq39BmGYeEb1oVtx0m
Gusttavo Lima,"['Enzo Rabelo', 'Gusttavo Lima']",Foto do Olho,2021-07-09,2021.0,6OCuTxVXdIpZo3Q0gZVQ6v,1,Foto do Olho,188662,False,True,https://open.spotify.com/track/6OCuTxVXdIpZo3Q0gZVQ6v
Gusttavo Lima,['Gusttavo Lima'],"Falando de Amor, Vol. 1",2021-06-19,2021.0,5SwyN9hzmWjBsINlif8li8,1,Ficha Limpa,192725,False,False,https://open.spotify.com/track/5SwyN9hzmWjBsINlif8li8
Gusttavo Lima,['Gusttavo Lima'],"Falando de Amor, Vol. 1",2021-06-19,2021.0,4FGDmC3KyEEjfAiTEoy7Ap,2,Passou da Conta,226427,False,False,https://open.spotify.com/track/4FGDmC3KyEEjfAiTEoy7Ap
Gusttavo Lima,['Gusttavo Lima'],"Falando de Amor, Vol. 1",2021-06-19,2021.0,6ooRHofTMgFQpyQwgxfyik,3,Sempre Seu Homem,151573,False,False,https://open.spotify.com/track/6ooRHofTMgFQpyQwgxfyik
Gusttavo Lima,['Gusttavo Lima'],"Falando de Amor, Vol. 1",2021-06-19,2021.0,0JW5JIm6DivJhbSfibFd3G,4,Por Te Amar Demais,197783,False,False,https://open.spotify.com/track/0JW5JIm6DivJhbSfibFd3G
Gusttavo Lima,['Gusttavo Lima'],"Falando de Amor, Vol. 1",2021-06-19,2021.0,2ArbjH8yZIHSfj6Nad1xei,5,Por um Minuto,288483,False,False,https://open.spotify.com/track/2ArbjH8yZIHSfj6Nad1xei
Gusttavo Lima,['Gusttavo Lima'],"Falando de Amor, Vol. 1",2021-06-19,2021.0,1PxTEtkxNSdMYCoo7tHVie,6,Cada Volta é um Recomeço,227033,False,False,https://open.spotify.com/track/1PxTEtkxNSdMYCoo7tHVie
Gusttavo Lima,"['Felipe Araújo', 'Gusttavo Lima']",Amando Individual,2021-06-17,2021.0,6WhnioyjsbxNSpQhCXhYv6,1,Amando Individual,176187,False,True,https://open.spotify.com/track/6WhnioyjsbxNSpQhCXhYv6
Gusttavo Lima,"['Camilo', 'Gusttavo Lima']",BEBÊ (com Gusttavo Lima),2021-05-31,2021.0,7aqUPrDfl416W6yQj3O8lc,1,BEBÊ - com Gusttavo Lima,199621,False,True,https://open.spotify.com/track/7aqUPrDfl416W6yQj3O8lc
Gusttavo Lima,"['Gusttavo Lima', 'JAMM’']",De Menina pra Mulher (Ao Vivo) [Remix],2021-03-01,2021.0,00X9eehQEylDpXIKWmzLuM,1,De Menina pra Mulher (Ao Vivo) - Remix,185881,False,True,https://open.spotify.com/track/00X9eehQEylDpXIKWmzLuM
Gusttavo Lima,"['Zé Felipe', 'Gusttavo Lima']",Esquece de Me Esquecer,2021-01-29,2021.0,1NXeltgzjQeiC4hbf2XNVr,1,Esquece de Me Esquecer,180905,False,True,https://open.spotify.com/track/1NXeltgzjQeiC4hbf2XNVr
Gusttavo Lima,"['Gusttavo Lima', 'Bruno & Denner']",Vingadora (Ao Vivo),2020-12-10,2020.0,0vjQN0F7VjLSiw49em2hq1,1,Vingadora - Ao Vivo,165888,False,True,https://open.spotify.com/track/0vjQN0F7VjLSiw49em2hq1
Gusttavo Lima,"['Jonas Esticado', 'Gusttavo Lima']",Ele Não Tem,2020-10-16,2020.0,1JHvLQWHUoYuapwQikeDuD,1,Ele Não Tem,212192,False,True,https://open.spotify.com/track/1JHvLQWHUoYuapwQikeDuD
Gusttavo Lima,"['Calcinha Preta', 'Gusttavo Lima']",Agora Estou Sofrendo (Ao Vivo),2020-08-14,2020.0,18EfjSH1r9Jf6vx52eby5c,1,Agora Estou Sofrendo,258968,False,True,https://open.spotify.com/track/18EfjSH1r9Jf6vx52eby5c
Gusttavo Lima,['Gusttavo Lima'],Saudade Sua,2020-05-14,2020.0,6NM06xgqxQ0HU5lxbt2JHi,1,Saudade Sua,210080,False,False,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
Gusttavo Lima,"['DENNIS', 'Gusttavo Lima']",A Gente Fez Amor (DENNIS Remix),2020-05-14,2020.0,19IJ7HO3PfBaZmehXcjGGU,1,A Gente Fez Amor (DENNIS Remix),132972,False,True,https://open.spotify.com/track/19IJ7HO3PfBaZmehXcjGGU
Gusttavo Lima,"['Gusttavo Lima', 'Blener Maycom', 'Netto']",A Gente Fez Amor (Blener & Netto Remix),2020-05-13,2020.0,1fLA3GNvEOisilLOBSdenT,1,A Gente Fez Amor - Blener & Netto Remix,223187,False,True,https://open.spotify.com/track/1fLA3GNvEOisilLOBSdenT
Gusttavo Lima,"['Bori', 'Gusttavo Lima']",Saborearte de Nuevo (Remix),2019-08-01,2019.0,30r8QOtQCUkdUvwgAJTX8c,1,Saborearte de Nuevo - Remix,227445,False,True,https://open.spotify.com/track/30r8QOtQCUkdUvwgAJTX8c
Gusttavo Lima,['Gusttavo Lima'],Milu,2019-06-27,2019.0,1nqaSoiLuqevDes4S18sO7,1,Milu,224997,False,False,https://open.spotify.com/track/1nqaSoiLuqevDes4S18sO7
Gusttavo Lima,['Gusttavo Lima'],Zé da Recaída,2018-08-10,2018.0,4iGwWeV7XVIWO9Yy5QExOr,1,Zé da Recaída,168458,False,False,https://open.spotify.com/track/4iGwWeV7XVIWO9Yy5QExOr
Gusttavo Lima,['Gusttavo Lima'],Mundo de Ilusões (Ao Vivo),2018-05-11,2018.0,3UxbT06Mz8aTJbHYYIxwkI,1,Mundo de Ilusões - Ao Vivo,185781,False,False,https://open.spotify.com/track/3UxbT06Mz8aTJbHYYIxwkI
Gusttavo Lima,"['Gusttavo Lima', 'Hungria']",Eu Vou Te Buscar (Cha La La La La),2017-09-01,2017.0,5aLvtKo9672scTVdEwXPTg,1,Eu Vou Te Buscar (Cha La La La La),161266,False,True,https://open.spotify.com/track/5aLvtKo9672scTVdEwXPTg
Gusttavo Lima,['Gusttavo Lima'],Não Paro de Beber - Single,2015-10-09,2015.0,1Qtm2ntOw5iixjNaei93iF,1,Não Paro de Beber,195333,False,False,https://open.spotify.com/track/1Qtm2ntOw5iixjNaei93iF
Gusttavo Lima,"['Thiago Brava', 'Gusttavo Lima']",Dim Dim,2015-09-03,2015.0,07wC9lMXliFvvG04RbPOX0,1,Dim Dim,154095,False,True,https://open.spotify.com/track/07wC9lMXliFvvG04RbPOX0
Gusttavo Lima,['Gusttavo Lima'],Você Não Me Conhece - Single,2015-05-18,2015.0,4LC6ENkc2sRNbY7jYE81s4,1,Você Não Me Conhece,211034,False,False,https://open.spotify.com/track/4LC6ENkc2sRNbY7jYE81s4
Gusttavo Lima,['Gusttavo Lima'],"Se É Pra Beber, Eu Bebo - Single",2015-03-30,2015.0,6MPJ2dO9lFirqVZuQSHpnS,1,"Se É Pra Beber, Eu Bebo",173764,False,False,https://open.spotify.com/track/6MPJ2dO9lFirqVZuQSHpnS
Gusttavo Lima,"['Michel Teló', 'Gusttavo Lima']",Implorando Pra Trair (Ao Vivo),2014-10-13,2014.0,6KqD1maVSMXnLQ9F9WG197,1,Implorando Pra Trair - Ao Vivo,212943,False,True,https://open.spotify.com/track/6KqD1maVSMXnLQ9F9WG197
Gusttavo Lima,"['Bonde do Brasil', 'Gusttavo Lima']",Meu Amor Voltou,2014-02-01,2014.0,1In39NDXLXLlIEtkePPYG9,1,Meu Amor Voltou,194142,False,True,https://open.spotify.com/track/1In39NDXLXLlIEtkePPYG9
Gusttavo Lima,['Gusttavo Lima'],Gusttavo Lima - As Românticas 2024,2023-04-25,2023.0,0MQm6VreEDafEMul77W3Gv,1,Termina Comigo Antes - Ao Vivo,187381,False,False,https://open.spotify.com/track/0MQm6VreEDafEMul77W3Gv
