artist_id,album_id,album_name,album_type,album_group,release_date,release_date_precision,total_tracks,external_url
7MiDcPa6UiV3In7lIM71IN,2NKv5DgrdBCSsFh50dtvaZ,Não Paro de Beber - Single,single,single,2015-10-09,day,1,https://open.spotify.com/album/2NKv5DgrdBCSsFh50dtvaZ
7MiDcPa6UiV3In7lIM71IN,06tEeMtGcK5OGHzQSd57Tw,Dim Dim,single,single,2015-09-03,day,1,https://open.spotify.com/album/06tEeMtGcK5OGHzQSd57Tw
7MiDcPa6UiV3In7lIM71IN,0Vl3ih2oTpEBMIrfQTAsC2,Você Não Me Conhece - Single,single,single,2015-05-18,day,1,https://open.spotify.com/album/0Vl3ih2oTpEBMIrfQTAsC2
7MiDcPa6UiV3In7lIM71IN,5DSfkhp6hj5GH5bqqQTibF,"Se É Pra Beber, Eu Bebo - Single",single,single,2015-03-30,day,1,https://open.spotify.com/album/5DSfkhp6hj5GH5bqqQTibF
7MiDcPa6UiV3In7lIM71IN,1LyYbhmXRT7G1KlTcXWn3a,Implorando Pra Trair (Ao Vivo),single,single,2014-10-13,day,1,https://open.spotify.com/album/1LyYbhmXRT7G1KlTcXWn3a
7MiDcPa6UiV3In7lIM71IN,08Kz17W5wFo8Zew1R3UXCK,Meu Amor Voltou,single,single,2014-02-01,day,1,https://open.spotify.com/album/08Kz17W5wFo8Zew1R3UXCK
7MiDcPa6UiV3In7lIM71IN,1AN2yy69c0C53jlzu5VISO,Tô Solto na Night,single,single,2013-12-23,day,1,https://open.spotify.com/album/1AN2yy69c0C53jlzu5VISO
7MiDcPa6UiV3In7lIM71IN,7Brn1zGi5sBrSDwtgx3gjG,Fui Fiel,single,single,2013-10-04,day,1,https://open.spotify.com/album/7Brn1zGi5sBrSDwtgx3gjG
7MiDcPa6UiV3In7lIM71IN,6m7uzYkj1KvxGXaRERcof7,Diz pra Mim,single,single,2013-08-19,day,1,https://open.spotify.com/album/6m7uzYkj1KvxGXaRERcof7
7MiDcPa6UiV3In7lIM71IN,5wWAltNXESrHzAs3WsrRPk,Fazer Beber (Ao Vivo),single,single,2012-12-15,day,1,https://open.spotify.com/album/5wWAltNXESrHzAs3WsrRPk
7MiDcPa6UiV3In7lIM71IN,4NSMN32ccd9uaMxM5d1h2b,Gusttavo Lima - EP (Ao Vivo),single,single,2012-06-26,day,3,https://open.spotify.com/album/4NSMN32ccd9uaMxM5d1h2b
7MiDcPa6UiV3In7lIM71IN,44W8x58sq8OmECpsi1CaFL,Curtição (Ao Vivo),single,single,2012-06-20,day,1,https://open.spotify.com/album/44W8x58sq8OmECpsi1CaFL
7MiDcPa6UiV3In7lIM71IN,5nKRRwcIQJgMW4RbLcoXMq,Gusttavo Lima 2024 - Lançamentos,compilation,compilation,2024-01-23,day,72,https://open.spotify.com/album/5nKRRwcIQJgMW4RbLcoXMq
7MiDcPa6UiV3In7lIM71IN,7KHsrCLXNSw4gSbewyh8l8,Gusttavo Lima 2024 - As Melhores,compilation,compilation,2024-01-23,day,71,https://open.spotify.com/album/7KHsrCLXNSw4gSbewyh8l8
7MiDcPa6UiV3In7lIM71IN,2UqSHSEv02qeGwg0e64pi8,Gusttavo Lima 2024 - As Mais Tocadas,compilation,compilation,2024-01-23,day,72,https://open.spotify.com/album/2UqSHSEv02qeGwg0e64pi8
7MiDcPa6UiV3In7lIM71IN,5rM20r6kls4UqNlvRaocfw,Gusttavo Lima - As Românticas 2024,compilation,compilation,2023-04-25,day,60,https://open.spotify.com/album/5rM20r6kls4UqNlvRaocfw
7MiDcPa6UiV3In7lIM71IN,58bPnsJ1H2lF8CWIxuAnDS,Canudinho é o Nome Dela,compilation,compilation,2023-04-25,day,72,https://open.spotify.com/album/58bPnsJ1H2lF8CWIxuAnDS
7MiDcPa6UiV3In7lIM71IN,0jThMGLvEQT64tGEOAqLPK,Gusttavo Lima - As Mais Tocadas De 2009 A 2019,compilation,compilation,2023-01-01,day,70,https://open.spotify.com/album/0jThMGLvEQT64tGEOAqLPK
7MiDcPa6UiV3In7lIM71IN,7uehqvsh7lWpgD6TDxnLAK,Gusttavo Lima 2023 - As Mais Tocadas,compilation,compilation,2022-11-10,day,60,https://open.spotify.com/album/7uehqvsh7lWpgD6TDxnLAK
7MiDcPa6UiV3In7lIM71IN,0aasgkbGthHdfSxou4hHbo,Gusttavo Lima - As Melhores de 2009 a 2019,compilation,compilation,2022-11-10,day,58,https://open.spotify.com/album/0aasgkbGthHdfSxou4hHbo
7MiDcPa6UiV3In7lIM71IN,3q4J6C6cKmOegqPNEwt4Hf,Hits do Gusttavo Lima,compilation,compilation,2021-01-01,day,53,https://open.spotify.com/album/3q4J6C6cKmOegqPNEwt4Hf
7MiDcPa6UiV3In7lIM71IN,4uTci2jvHJ35KSPbsmMnXR,Gusttavo Lima As Mais Tocadas,compilation,compilation,2021-01-01,day,53,https://open.spotify.com/album/4uTci2jvHJ35KSPbsmMnXR
7MiDcPa6UiV3In7lIM71IN,71dQlpfaDpVY6DjuW5NIFv,As Melhores Gusttavo Lima,compilation,compilation,2021-01-01,day,53,https://open.spotify.com/album/71dQlpfaDpVY6DjuW5NIFv
487N2T9nIPEHrlTZLL3SQs,4ZFPMOKBs7Qv6dfUjrOqxc,"Magia das Estrelas, Vol. 1 (Ao Vivo)",album,album,2025-05-22,day,12,https://open.spotify.com/album/4ZFPMOKBs7Qv6dfUjrOqxc
487N2T9nIPEHrlTZLL3SQs,4wWcEDnoNouCJrinW8bghO,Intenso (Ao Vivo),album,album,2024-12-12,day,24,https://open.spotify.com/album/4wWcEDnoNouCJrinW8bghO
487N2T9nIPEHrlTZLL3SQs,5p2auLiTOfPNkdlKyW5eM8,"Intenso, Vol. 3 (Ao Vivo)",album,album,2024-08-29,day,14,https://open.spotify.com/album/5p2auLiTOfPNkdlKyW5eM8
487N2T9nIPEHrlTZLL3SQs,4fDZQ3XWcJpwqOhJen5ZjQ,"Intenso, Vol. 2 (Ao Vivo)",album,album,2024-07-11,day,11,https://open.spotify.com/album/4fDZQ3XWcJpwqOhJen5ZjQ
487N2T9nIPEHrlTZLL3SQs,0tBnLmuDb9EtemunXfCMeD,Escolhas (Ao Vivo),album,album,2023-10-05,day,19,https://open.spotify.com/album/0tBnLmuDb9EtemunXfCMeD
487N2T9nIPEHrlTZLL3SQs,3a6T0jJ6mF4KpBYvKH5o7Z,"Escolhas, Vol. 2 (Ao Vivo)",album,album,2023-06-22,day,13,https://open.spotify.com/album/3a6T0jJ6mF4KpBYvKH5o7Z
487N2T9nIPEHrlTZLL3SQs,5QBgkxSxKSL0miMmONVo8a,Tarja Preta,album,album,2022-10-20,day,7,https://open.spotify.com/album/5QBgkxSxKSL0miMmONVo8a
487N2T9nIPEHrlTZLL3SQs,7c3OrNevQnYSjGRFAjz5C1,Chaaama,album,album,2021-10-07,day,10,https://open.spotify.com/album/7c3OrNevQnYSjGRFAjz5C1
487N2T9nIPEHrlTZLL3SQs,1Yg3QTRv9IGAWeJQb7q8bT,Por Mais Beijos Ao Vivo,album,album,2020-03-26,day,25,https://open.spotify.com/album/1Yg3QTRv9IGAWeJQb7q8bT
487N2T9nIPEHrlTZLL3SQs,0wQ5Sn6RU4yL6WpeiWSaBN,Esquece o Mundo Lá Fora (Ao Vivo) - Deluxe,album,album,2018-07-13,day,21,https://open.spotify.com/album/0wQ5Sn6RU4yL6WpeiWSaBN
487N2T9nIPEHrlTZLL3SQs,2uWVAReCZBKft4bKCDSEMy,Um Novo Sonho - Deluxe,album,album,2017-02-03,day,24,https://open.spotify.com/album/2uWVAReCZBKft4bKCDSEMy
487N2T9nIPEHrlTZLL3SQs,7eKb9OUJogXHVngYaCxTCR,Ao Vivo em São José do Rio Preto (Deluxe),album,album,2016-11-11,day,22,https://open.spotify.com/album/7eKb9OUJogXHVngYaCxTCR
487N2T9nIPEHrlTZLL3SQs,3xuse7yR0RZ68qE9VNh810,Entre Amigos,album,album,2012-10-20,day,25,https://open.spotify.com/album/3xuse7yR0RZ68qE9VNh810
487N2T9nIPEHrlTZLL3SQs,3Pxyr2AIQ5Jyu3zI5FpJPN,"NaTora, EP 1 (Ao Vivo)",single,single,2025-07-17,day,3,https://open.spotify.com/album/3Pxyr2AIQ5Jyu3zI5FpJPN
487N2T9nIPEHrlTZLL3SQs,0Vesvt7F80ZEOkCluw6Op1,Vai Cair Água (Ao Vivo),single,single,2025-06-20,day,1,https://open.spotify.com/album/0Vesvt7F80ZEOkCluw6Op1
487N2T9nIPEHrlTZLL3SQs,715ssXI3hBwHzwgOlcQhSQ,Veneno (Ao Vivo),single,single,2025-03-13,day,1,https://open.spotify.com/album/715ssXI3hBwHzwgOlcQhSQ
487N2T9nIPEHrlTZLL3SQs,4MnIz0ZE5g9mXhj9Lzji2p,Quero Que Você Se... (Ao Vivo),single,single,2024-12-11,day,1,https://open.spotify.com/album/4MnIz0ZE5g9mXhj9Lzji2p
487N2T9nIPEHrlTZLL3SQs,7cPe8ghCzei2ybJm08dR6t,Louco de Bebo (Ao Vivo),single,single,2024-12-11,day,1,https://open.spotify.com/album/7cPe8ghCzei2ybJm08dR6t
487N2T9nIPEHrlTZLL3SQs,3OlM3xpMLeX4K3p1K5BMmD,Gaiola Fechada (Ao Vivo),single,single,2024-12-11,day,1,https://open.spotify.com/album/3OlM3xpMLeX4K3p1K5BMmD
487N2T9nIPEHrlTZLL3SQs,5z1OO6rsEaRuTsD7vtFLd7,Amizade Com Ex (Ao Vivo),single,single,2024-12-11,day,1,https://open.spotify.com/album/5z1OO6rsEaRuTsD7vtFLd7
487N2T9nIPEHrlTZLL3SQs,2jJyvWMIfGSxFGUSlPPTIF,Melação (Ao Vivo),single,single,2024-07-11,day,1,https://open.spotify.com/album/2jJyvWMIfGSxFGUSlPPTIF
487N2T9nIPEHrlTZLL3SQs,7j9FmFWjSSuqJe5XAtz0WG,Sombra Desconhecida (Ao Vivo),single,single,2024-06-21,day,1,https://open.spotify.com/album/7j9FmFWjSSuqJe5XAtz0WG
487N2T9nIPEHrlTZLL3SQs,25pwFWN0aKyewRko50vKJT,"Intenso, Vol. 1 (Ao Vivo)",single,single,2024-05-02,day,6,https://open.spotify.com/album/25pwFWN0aKyewRko50vKJT
487N2T9nIPEHrlTZLL3SQs,4zj7umsrvAbaEIxj9h2eS9,Foi Intenso (Ao Vivo),single,single,2024-05-01,day,1,https://open.spotify.com/album/4zj7umsrvAbaEIxj9h2eS9
487N2T9nIPEHrlTZLL3SQs,15pXNSKEOHeM0sN1NMtPzy,Deu Moral (Ao Vivo),single,single,2024-04-11,day,1,https://open.spotify.com/album/15pXNSKEOHeM0sN1NMtPzy
487N2T9nIPEHrlTZLL3SQs,3YOfgMD7Y2wWjVGdHd5mFV,Estado Civil (Ao Vivo),single,single,2023-11-30,day,1,https://open.spotify.com/album/3YOfgMD7Y2wWjVGdHd5mFV
487N2T9nIPEHrlTZLL3SQs,48KJR2vcorWe9a4ZCx6ay0,Vira-Lata Caramelo (Ao Vivo No Rio),single,single,2023-05-03,day,1,https://open.spotify.com/album/48KJR2vcorWe9a4ZCx6ay0
487N2T9nIPEHrlTZLL3SQs,3Hm805Bj72CboaLxaCJnqC,"Escolhas, Vol. 1 (Ao Vivo)",single,single,2023-02-16,day,6,https://open.spotify.com/album/3Hm805Bj72CboaLxaCJnqC
487N2T9nIPEHrlTZLL3SQs,79Fh6clFGM3nL5iFAEbZo1,Vamo Tomar Uma (Remix),single,single,2021-12-03,day,1,https://open.spotify.com/album/79Fh6clFGM3nL5iFAEbZo1
487N2T9nIPEHrlTZLL3SQs,5yqSPtB163JwoWXBjUrj5W,Mil Motivos,single,single,2021-10-22,day,1,https://open.spotify.com/album/5yqSPtB163JwoWXBjUrj5W
487N2T9nIPEHrlTZLL3SQs,5aH6kt5fGMGpGb4teu07a7,Turma Da Espuma,single,single,2021-10-01,day,1,https://open.spotify.com/album/5aH6kt5fGMGpGb4teu07a7
487N2T9nIPEHrlTZLL3SQs,6b9kRGac9mBHA2YJRVMzOT,Estelionato Afetivo (Ao Vivo),single,single,2021-09-24,day,1,https://open.spotify.com/album/6b9kRGac9mBHA2YJRVMzOT
487N2T9nIPEHrlTZLL3SQs,32Db0Wp1YHCpQW7GBqQbRU,Chaaama,single,single,2021-08-26,day,6,https://open.spotify.com/album/32Db0Wp1YHCpQW7GBqQbRU
487N2T9nIPEHrlTZLL3SQs,4MnS96VNoS7DYDfaEieteG,Você Beberia Ou Não Beberia?,single,single,2021-07-22,day,1,https://open.spotify.com/album/4MnS96VNoS7DYDfaEieteG
487N2T9nIPEHrlTZLL3SQs,0STeeYszfFcUClSfm2zap7,Tem Base Não,single,single,2021-06-18,day,1,https://open.spotify.com/album/0STeeYszfFcUClSfm2zap7
487N2T9nIPEHrlTZLL3SQs,3DlnOA6QacqtfrrtEN4Sv0,Pegador,single,single,2021-06-12,day,1,https://open.spotify.com/album/3DlnOA6QacqtfrrtEN4Sv0
487N2T9nIPEHrlTZLL3SQs,1VIJoTpQEGBxE843XTVnhg,Por Isso Que Eu Bebo,single,single,2021-02-05,day,1,https://open.spotify.com/album/1VIJoTpQEGBxE843XTVnhg
487N2T9nIPEHrlTZLL3SQs,4W5OXF1DfLc08dcDLZ8poS,Zé Neto & Cristiano Voz & Violão,single,single,2020-11-20,day,5,https://open.spotify.com/album/4W5OXF1DfLc08dcDLZ8poS
487N2T9nIPEHrlTZLL3SQs,0YMnm4LL80lNTx4webeAS9,Nem Vá,single,single,2020-10-09,day,1,https://open.spotify.com/album/0YMnm4LL80lNTx4webeAS9
487N2T9nIPEHrlTZLL3SQs,727OmFewwV42FRTItZPamI,Beijo Meia Boca,single,single,2020-07-18,day,1,https://open.spotify.com/album/727OmFewwV42FRTItZPamI
487N2T9nIPEHrlTZLL3SQs,09ib0o4WyFMd6Jhvzjjtpo,Mais uma Dose de Você (ao Vivo),single,single,2020-03-13,day,1,https://open.spotify.com/album/09ib0o4WyFMd6Jhvzjjtpo
487N2T9nIPEHrlTZLL3SQs,6A0F8iTRNqEvQ79e2mXCYC,Textão (ao Vivo),single,single,2020-02-28,day,1,https://open.spotify.com/album/6A0F8iTRNqEvQ79e2mXCYC
487N2T9nIPEHrlTZLL3SQs,1VGZDlUoemQ1r3LlPrkAa3,"Por Mais Beijos Ao Vivo, Ep1 - Ao Vivo",single,single,2019-12-05,day,7,https://open.spotify.com/album/1VGZDlUoemQ1r3LlPrkAa3
487N2T9nIPEHrlTZLL3SQs,5Qn8laDtOhTweODnPud3KP,Bebi Minha Bicicleta (Coração Falido) (ao Vivo),single,single,2019-11-29,day,1,https://open.spotify.com/album/5Qn8laDtOhTweODnPud3KP
487N2T9nIPEHrlTZLL3SQs,07Dh4IqK31xeV1jetfPWvL,S de Saudade,single,single,2019-10-25,day,1,https://open.spotify.com/album/07Dh4IqK31xeV1jetfPWvL
487N2T9nIPEHrlTZLL3SQs,4zNsDKubAM8qCQSWTYmvbr,Na Cama Que Eu Paguei (Ao Vivo),single,single,2019-09-19,day,1,https://open.spotify.com/album/4zNsDKubAM8qCQSWTYmvbr
487N2T9nIPEHrlTZLL3SQs,4S428p1Dl0B5QShuR6FBMu,Ferida Curada,single,single,2019-07-19,day,1,https://open.spotify.com/album/4S428p1Dl0B5QShuR6FBMu
487N2T9nIPEHrlTZLL3SQs,53dnPgzUv5WXHvXWJdSKp2,Enchendo e Derramando,single,single,2019-05-10,day,1,https://open.spotify.com/album/53dnPgzUv5WXHvXWJdSKp2
487N2T9nIPEHrlTZLL3SQs,4QyeHXku1kDXZyGR9Do0Jv,Acústico de Novo,single,single,2019-01-11,day,5,https://open.spotify.com/album/4QyeHXku1kDXZyGR9Do0Jv
487N2T9nIPEHrlTZLL3SQs,1WFKnIWqbX5xfyb7U7eLH7,Perdoa Quem Te Ama,single,single,2018-07-20,day,1,https://open.spotify.com/album/1WFKnIWqbX5xfyb7U7eLH7
487N2T9nIPEHrlTZLL3SQs,6uthdLP8MEYrgIVCcyAANN,Zé Neto & Cristiano - Acústico,single,single,2018-03-14,day,6,https://open.spotify.com/album/6uthdLP8MEYrgIVCcyAANN
487N2T9nIPEHrlTZLL3SQs,1JywvcXKOqkHJtw1zfDliB,Amigo Taxista (Ao Vivo),single,single,2017-12-01,day,1,https://open.spotify.com/album/1JywvcXKOqkHJtw1zfDliB
487N2T9nIPEHrlTZLL3SQs,4zWS4GK3X8FlHmLvT8wZqx,Zé Neto & Cristiano - Um Novo Sonho (Ao Vivo),single,single,2017-01-13,day,3,https://open.spotify.com/album/4zWS4GK3X8FlHmLvT8wZqx
487N2T9nIPEHrlTZLL3SQs,4I0x91kJ87nIIUeglLIGHG,Sonha Comigo (Ao Vivo) - Single,single,single,2016-12-16,day,1,https://open.spotify.com/album/4I0x91kJ87nIIUeglLIGHG
487N2T9nIPEHrlTZLL3SQs,1mwzf3ptfumttfk7sheRuZ,Cadeira de Aço (Ao Vivo),single,single,2016-12-16,day,1,https://open.spotify.com/album/1mwzf3ptfumttfk7sheRuZ
487N2T9nIPEHrlTZLL3SQs,5zYWXgHjp3rvYKZuTEsIbh,Bateria Acabou (Ao Vivo) - Single,single,single,2016-12-09,day,1,https://open.spotify.com/album/5zYWXgHjp3rvYKZuTEsIbh
487N2T9nIPEHrlTZLL3SQs,0M7EsUWtD2HeZPs7brG416,Cadeira de Aço (Ao Vivo),single,single,2016-09-26,day,1,https://open.spotify.com/album/0M7EsUWtD2HeZPs7brG416
487N2T9nIPEHrlTZLL3SQs,08Jby48jEJ3xNkEZHCWxOi,Sonha Comigo (Ao Vivo) - Single,single,single,2016-09-02,day,1,https://open.spotify.com/album/08Jby48jEJ3xNkEZHCWxOi
487N2T9nIPEHrlTZLL3SQs,1ojulUnlTB5KZIq58I6t4i,Zé Neto & Cristiano (Ao Vivo),single,single,2014-01-09,day,4,https://open.spotify.com/album/1ojulUnlTB5KZIq58I6t4i
487N2T9nIPEHrlTZLL3SQs,35uxCTK4O8NFYDnftj8uv8,Zé Neto & Cristiano,single,single,2014-01-09,day,4,https://open.spotify.com/album/35uxCTK4O8NFYDnftj8uv8
487N2T9nIPEHrlTZLL3SQs,1pjOqwP1EjotnAQdJoQgZx,As Mais Tocadas Do Zé Neto & Cristiano,compilation,compilation,2023-10-04,day,33,https://open.spotify.com/album/1pjOqwP1EjotnAQdJoQgZx
487N2T9nIPEHrlTZLL3SQs,0eO3T6vXomZhJBE85ra44g,As Melhores,compilation,compilation,2023-02-14,day,35,https://open.spotify.com/album/0eO3T6vXomZhJBE85ra44g
2Z0lRIqr997lIUiPtrpKCr,471g1KCGxwa25VhBtHcVTK,Envolvente (Ao Vivo / Vol.3),album,album,2025-07-04,day,14,https://open.spotify.com/album/471g1KCGxwa25VhBtHcVTK
2Z0lRIqr997lIUiPtrpKCr,1OkdRmcGgEGkotlkG1E9q2,Envolvente (Ao Vivo / Vol.2),album,album,2025-03-14,day,10,https://open.spotify.com/album/1OkdRmcGgEGkotlkG1E9q2
2Z0lRIqr997lIUiPtrpKCr,4x9A0y214gGJVGuv8Hm6W0,Praiou (Ao Vivo / Deluxe),album,album,2024-09-20,day,22,https://open.spotify.com/album/4x9A0y214gGJVGuv8Hm6W0
2Z0lRIqr997lIUiPtrpKCr,09nN4xDpNFT9jRc5L8kXMd,Praiou (Ao Vivo / Vol.4),album,album,2024-08-09,day,20,https://open.spotify.com/album/09nN4xDpNFT9jRc5L8kXMd
2Z0lRIqr997lIUiPtrpKCr,7IrTWvmwWzNs06jd3kEyMQ,Praiou (Ao Vivo / Vol.3),album,album,2024-07-05,day,16,https://open.spotify.com/album/7IrTWvmwWzNs06jd3kEyMQ
2Z0lRIqr997lIUiPtrpKCr,1FLBaYOIAuCqsCQo9TUR79,Praiou (Ao Vivo / Vol.2),album,album,2024-05-24,day,12,https://open.spotify.com/album/1FLBaYOIAuCqsCQo9TUR79
2Z0lRIqr997lIUiPtrpKCr,4gQn518AlJTi1moJUgK1pz,Basiquinho 2 (Ao Vivo),album,album,2023-08-25,day,8,https://open.spotify.com/album/4gQn518AlJTi1moJUgK1pz
2Z0lRIqr997lIUiPtrpKCr,5oITwDGkkWE8RxG8LQ6AV6,Se Melhorar Estraga (Ao Vivo),album,album,2022-03-18,day,15,https://open.spotify.com/album/5oITwDGkkWE8RxG8LQ6AV6
2Z0lRIqr997lIUiPtrpKCr,0GcwXsZi98XsDdayCcbDY0,10 Anos Na Praia (Ao Vivo),album,album,2020-05-29,day,19,https://open.spotify.com/album/0GcwXsZi98XsDdayCcbDY0
2Z0lRIqr997lIUiPtrpKCr,43Z8iIpoxaCrr27KILZJzs,Tem Moda Pra Tudo (Ao Vivo),album,album,2019-03-22,day,12,https://open.spotify.com/album/43Z8iIpoxaCrr27KILZJzs
2Z0lRIqr997lIUiPtrpKCr,537cWg3a0Fn9zmPllBPMGh,Intensamente Hoje!,album,album,2018-05-10,day,21,https://open.spotify.com/album/537cWg3a0Fn9zmPllBPMGh
2Z0lRIqr997lIUiPtrpKCr,6J8zN2iOjJzMwNJ6oI75dN,Na Praia 2 (Ao Vivo),album,album,2017-03-10,day,23,https://open.spotify.com/album/6J8zN2iOjJzMwNJ6oI75dN
2Z0lRIqr997lIUiPtrpKCr,2859TN8HzzAsM8qNgaw60e,Na Praia (Ao Vivo),album,album,2016-02-26,day,16,https://open.spotify.com/album/2859TN8HzzAsM8qNgaw60e
2Z0lRIqr997lIUiPtrpKCr,6Bi4Or4oNQ6dqb9QmkoXEE,Face A Face (Live),album,album,2015-08-14,day,18,https://open.spotify.com/album/6Bi4Or4oNQ6dqb9QmkoXEE
2Z0lRIqr997lIUiPtrpKCr,7aj5EqDHwnheDuJdoJ0IB9,Mundo Paralelo (Ao Vivo),album,album,2013-12-01,day,19,https://open.spotify.com/album/7aj5EqDHwnheDuJdoJ0IB9
2Z0lRIqr997lIUiPtrpKCr,14rSnt2xaIXVqRdB1rJj4X,Paraquedas,album,album,2011,year,16,https://open.spotify.com/album/14rSnt2xaIXVqRdB1rJj4X
2Z0lRIqr997lIUiPtrpKCr,6LB9pDQSdGT3aKFeKY9ZZb,A Nossa Praia (Ao Vivo),single,single,2025-07-25,day,1,https://open.spotify.com/album/6LB9pDQSdGT3aKFeKY9ZZb
2Z0lRIqr997lIUiPtrpKCr,24s6sLiZmYt2NkqWXy52Hd,Próximo Amor (Ao Vivo),single,single,2025-06-02,day,1,https://open.spotify.com/album/24s6sLiZmYt2NkqWXy52Hd
2Z0lRIqr997lIUiPtrpKCr,76RTah2qqWKVLKOQpQ7nuL,Marcas De Expressão (Ao Vivo),single,single,2025-04-25,day,1,https://open.spotify.com/album/76RTah2qqWKVLKOQpQ7nuL
2Z0lRIqr997lIUiPtrpKCr,4eCdZZFaDm1RaVcHjJ379J,Não Foi Sorte (Ao Vivo),single,single,2025-04-16,day,1,https://open.spotify.com/album/4eCdZZFaDm1RaVcHjJ379J
2Z0lRIqr997lIUiPtrpKCr,67rl3hASgXMQ6kvLBKqfrv,Envolvente (Ao Vivo / Vol.1),single,single,2025-01-24,day,6,https://open.spotify.com/album/67rl3hASgXMQ6kvLBKqfrv
2Z0lRIqr997lIUiPtrpKCr,0bI1I8N81JS2y2obt23JXS,Ilusão De Ótica (Ao Vivo),single,single,2025-01-22,day,1,https://open.spotify.com/album/0bI1I8N81JS2y2obt23JXS
2Z0lRIqr997lIUiPtrpKCr,7MD68wPuwgUpuHjaw3BVKa,A Chance É Grande (Ao Vivo),single,single,2025-01-22,day,1,https://open.spotify.com/album/7MD68wPuwgUpuHjaw3BVKa
2Z0lRIqr997lIUiPtrpKCr,0RN1Pw18MnsRIN7xruskYK,Me Ama Mesmo (Ao Vivo),single,single,2024-11-15,day,1,https://open.spotify.com/album/0RN1Pw18MnsRIN7xruskYK
2Z0lRIqr997lIUiPtrpKCr,1joc8IrH3ELQepc31G1mMO,SOGRA (Ao Vivo),single,single,2024-11-13,day,1,https://open.spotify.com/album/1joc8IrH3ELQepc31G1mMO
2Z0lRIqr997lIUiPtrpKCr,77d9cENTE6VgLV2WOxXUHH,MTG Triplex,single,single,2024-11-13,day,1,https://open.spotify.com/album/77d9cENTE6VgLV2WOxXUHH
2Z0lRIqr997lIUiPtrpKCr,4C1JivXZnLPFMvgM6haRWx,Roupa no Cabide (Ao Vivo),single,single,2024-10-24,day,1,https://open.spotify.com/album/4C1JivXZnLPFMvgM6haRWx
2Z0lRIqr997lIUiPtrpKCr,4waJsT1QW74xfUSR979o9X,Cerveja De Garrafa (Amazon Music Live) [Ao Vivo],single,single,2024-10-02,day,1,https://open.spotify.com/album/4waJsT1QW74xfUSR979o9X
2Z0lRIqr997lIUiPtrpKCr,7q4jUQ30EDYA60FAmWYyBL,Na Cara (Ao Vivo),single,single,2024-09-18,day,1,https://open.spotify.com/album/7q4jUQ30EDYA60FAmWYyBL
2Z0lRIqr997lIUiPtrpKCr,181k2XaMGH4LQNkWxT57Bb,Aham (Ao Vivo),single,single,2024-08-20,day,1,https://open.spotify.com/album/181k2XaMGH4LQNkWxT57Bb
2Z0lRIqr997lIUiPtrpKCr,7lP3iRwTErYZrCvxxg2JMT,Efeito Dominó (Ao Vivo),single,single,2024-08-07,day,1,https://open.spotify.com/album/7lP3iRwTErYZrCvxxg2JMT
2Z0lRIqr997lIUiPtrpKCr,7LbmMNeKIi9VA7vb1NAVQ2,Charme Demais (Ao Vivo),single,single,2024-07-19,day,1,https://open.spotify.com/album/7LbmMNeKIi9VA7vb1NAVQ2
2Z0lRIqr997lIUiPtrpKCr,4z2m9nTv0RpLiE6Q8GwucA,Lado Cachorro (Ao Vivo),single,single,2024-07-03,day,1,https://open.spotify.com/album/4z2m9nTv0RpLiE6Q8GwucA
2Z0lRIqr997lIUiPtrpKCr,0PCSUAvZhDq8HVVN50o0U3,Triplex (Ao Vivo),single,single,2024-05-22,day,1,https://open.spotify.com/album/0PCSUAvZhDq8HVVN50o0U3
2Z0lRIqr997lIUiPtrpKCr,0u8okX97LClxTnqU6192gA,Não Sei Se Tô Solteiro (Ao Vivo),single,single,2024-03-20,day,1,https://open.spotify.com/album/0u8okX97LClxTnqU6192gA
2Z0lRIqr997lIUiPtrpKCr,7lZJuHl9CAGOpOR4SLc09E,Praiou (Ao Vivo / Vol.1),single,single,2024-01-19,day,6,https://open.spotify.com/album/7lZJuHl9CAGOpOR4SLc09E
2Z0lRIqr997lIUiPtrpKCr,2ZcRV9LpoGmX7kgRTOD7VN,Não Sirvo (Ao Vivo),single,single,2024-01-17,day,1,https://open.spotify.com/album/2ZcRV9LpoGmX7kgRTOD7VN
2Z0lRIqr997lIUiPtrpKCr,4WeylmrKeoUNG5ks0PB69I,Que Sorte a Nossa (Ao Vivo),single,single,2024-01-12,day,1,https://open.spotify.com/album/4WeylmrKeoUNG5ks0PB69I
2Z0lRIqr997lIUiPtrpKCr,5eZ0Cblr6xHcj2xieFqzmf,Fala (Ao Vivo),single,single,2024-01-12,day,1,https://open.spotify.com/album/5eZ0Cblr6xHcj2xieFqzmf
2Z0lRIqr997lIUiPtrpKCr,6TBrO2apUVr5Hxyr80HOs3,Dia de se arrepender (Ao Vivo),single,single,2024-01-12,day,1,https://open.spotify.com/album/6TBrO2apUVr5Hxyr80HOs3
2Z0lRIqr997lIUiPtrpKCr,38P68ZCxri4SUQXSK15CxW,Não Recomendo (Ao Vivo),single,single,2023-11-28,day,1,https://open.spotify.com/album/38P68ZCxri4SUQXSK15CxW
2Z0lRIqr997lIUiPtrpKCr,1SPdimp2wbkvCf1nCSdYmy,Coração Bipolar: Boiadeira Internacional (Ao Vivo),single,single,2023-11-17,day,1,https://open.spotify.com/album/1SPdimp2wbkvCf1nCSdYmy
